je_id,entity,posting_date,value_date,period,account_code,account_name,account_type,cost_center,description,debit_credit,amount,currency,vendor_id,vendor_name,invoice_ref,user_id,approved_by,posting_hour,source_system,je_type,reversal_flag
JE-009185,BuildCo SA,2023-02-01,2023-02-01,2023-02,1500,Property Plant & Equipment,Asset,CC503,Standard posting — Property Plant & Equipment,D,556.09,CAD,V010,Platinum Facilities,INV-24361,s.chen,dir.treasury,16,SAP,Automated,N
JE-009186,Global Trade Ltd,2023-11-28,2023-11-28,2023-11,5100,Cost of Goods Sold,Expense,CC731,Standard posting — Cost of Goods Sold,D,688.49,USD,V004,Metro Legal Advisors,INV-39296,f.nkosi,cfo.office,13,Oracle,Manual,N
JE-009187,Global Trade Ltd,2023-12-17,2023-12-17,2023-12,5200,Direct Labour,Expense,CC874,Standard posting — Direct Labour,C,1614.97,EUR,V009,ClearView Analytics,INV-92481,l.dupont,director.finance,13,Oracle,Automated,N
JE-009188,ACME Corp,2023-05-10,2023-05-10,2023-05,2400,Deferred Revenue,Liability,CC106,Standard posting — Deferred Revenue,C,879.21,EUR,V007,Stellar Recruitment,INV-84903,f.nkosi,vp.controller,9,SAP,Import,N
JE-009189,Global Trade Ltd,2023-10-18,2023-10-18,2023-10,6700,Depreciation & Amortisation,Expense,CC967,Standard posting — Depreciation & Amortisation,D,3527.87,USD,V008,Alliance Insurance,INV-43726,j.martin,mgr.accounting,14,Oracle,Manual,N
JE-009190,BuildCo SA,2023-05-04,2023-05-04,2023-05,9200,Intercompany Receivable,Asset,CC741,Standard posting — Intercompany Receivable,C,35118.55,USD,V003,Premier Office Supply,INV-95822,f.nkosi,dir.treasury,17,Manual,Reversal,N
JE-009191,ACME Corp,2023-07-16,2023-07-16,2023-07,9200,Intercompany Receivable,Asset,CC416,Standard posting — Intercompany Receivable,C,1451.48,USD,V002,Global IT Solutions,INV-62518,a.silva,cfo.office,10,SAP,Automated,N
JE-009192,BuildCo SA,2023-01-13,2023-01-13,2023-01,4100,Revenue — Products,Revenue,CC441,Standard posting — Revenue — Products,C,157312.44,CHF,V007,Stellar Recruitment,INV-51415,j.martin,dir.treasury,12,SAP,Automated,N
JE-009193,ACME Corp,2024-07-12,2024-07-12,2024-07,1400,Prepaid Expenses,Asset,CC985,Standard posting — Prepaid Expenses,C,769.68,GBP,V002,Global IT Solutions,INV-63532,c.lambert,mgr.accounting,16,Concur,Automated,N
JE-009194,BuildCo SA,2023-10-24,2023-10-24,2023-10,2100,Accounts Payable,Liability,CC416,Standard posting — Accounts Payable,D,1455.74,USD,V010,Platinum Facilities,INV-49055,j.martin,director.finance,13,SAP,Manual,N
JE-009195,BuildCo SA,2023-09-21,2023-09-21,2023-09,2400,Deferred Revenue,Liability,CC385,Standard posting — Deferred Revenue,D,19365.01,GBP,V005,FastTrack Logistics,INV-92548,r.kumar,dir.treasury,15,Oracle,Automated,N
JE-009196,TechFlow Inc,2023-02-14,2023-02-14,2023-02,2400,Deferred Revenue,Liability,CC147,Standard posting — Deferred Revenue,D,297.12,USD,V004,Metro Legal Advisors,INV-75579,s.chen,vp.controller,11,SAP,Import,N
JE-009197,TechFlow Inc,2023-08-10,2023-08-10,2023-08,1300,Inventories,Asset,CC933,Standard posting — Inventories,C,12439.74,EUR,V004,Metro Legal Advisors,INV-99880,m.okafor,director.finance,15,SAP,Automated,N
JE-009198,ACME Corp,2023-07-19,2023-07-19,2023-07,8100,Income Tax Expense,Expense,CC651,Standard posting — Income Tax Expense,C,1188.79,EUR,V009,ClearView Analytics,INV-36461,l.dupont,director.finance,10,SAP,Reversal,N
JE-009199,TechFlow Inc,2024-12-10,2024-12-10,2024-12,7100,Interest Income,Revenue,CC838,Standard posting — Interest Income,C,7788.26,USD,V010,Platinum Facilities,INV-57749,m.okafor,mgr.accounting,12,Oracle,Import,N
JE-009200,TechFlow Inc,2023-04-19,2023-04-19,2023-04,6200,Rent & Occupancy,Expense,CC218,Standard posting — Rent & Occupancy,C,58339.32,EUR,V008,Alliance Insurance,INV-51196,l.dupont,dir.treasury,11,Oracle,Automated,N
JE-009201,FinServ Partners,2023-07-12,2023-07-12,2023-07,2200,Accrued Liabilities,Liability,CC112,Standard posting — Accrued Liabilities,C,10143.07,USD,V005,FastTrack Logistics,INV-87693,r.kumar,dir.treasury,15,Oracle,Automated,N
JE-009202,Global Trade Ltd,2023-11-16,2023-11-16,2023-11,1400,Prepaid Expenses,Asset,CC118,Standard posting — Prepaid Expenses,D,166.12,EUR,V009,ClearView Analytics,INV-81556,l.dupont,vp.controller,13,SAP,Manual,N
JE-009203,TechFlow Inc,2023-05-25,2023-05-25,2023-05,6800,Insurance,Expense,CC231,Standard posting — Insurance,C,423.83,USD,V009,ClearView Analytics,INV-13411,j.martin,dir.treasury,15,SAP,Automated,N
JE-009204,ACME Corp,2024-02-14,2024-02-14,2024-02,4100,Revenue — Products,Revenue,CC350,Standard posting — Revenue — Products,D,254626.59,USD,V005,FastTrack Logistics,INV-94235,f.nkosi,director.finance,17,Manual,Automated,N
JE-009205,BuildCo SA,2024-05-24,2024-05-24,2024-05,3100,Share Capital,Equity,CC843,Standard posting — Share Capital,C,2012.05,CHF,V003,Premier Office Supply,INV-16699,t.yamada,dir.treasury,13,SAP,Manual,N
JE-009206,Global Trade Ltd,2023-09-01,2023-09-01,2023-09,5100,Cost of Goods Sold,Expense,CC506,Standard posting — Cost of Goods Sold,C,45845.72,EUR,V003,Premier Office Supply,INV-62064,j.martin,cfo.office,11,Oracle,Import,N
JE-009207,ACME Corp,2024-01-29,2024-01-29,2024-01,9100,Clearing / Suspense,Suspense,CC796,Standard posting — Clearing / Suspense,C,7871.52,USD,V005,FastTrack Logistics,INV-61086,r.kumar,mgr.accounting,11,SAP,Manual,N
JE-009208,FinServ Partners,2023-07-22,2023-07-22,2023-07,2400,Deferred Revenue,Liability,CC271,Standard posting — Deferred Revenue,D,214024.7,USD,V008,Alliance Insurance,INV-79778,a.silva,cfo.office,10,SAP,Import,N
JE-009209,Global Trade Ltd,2023-12-07,2023-12-07,2023-12,9100,Clearing / Suspense,Suspense,CC502,Standard posting — Clearing / Suspense,D,380.07,USD,V006,NovaTech Services,INV-34974,a.silva,vp.controller,12,Oracle,Automated,N
JE-009210,Global Trade Ltd,2023-07-19,2023-07-19,2023-07,6100,Salaries & Wages,Expense,CC354,Standard posting — Salaries & Wages,C,628.08,USD,V009,ClearView Analytics,INV-11430,a.silva,cfo.office,14,SAP,Automated,N
JE-009211,BuildCo SA,2024-10-13,2024-10-13,2024-10,3100,Share Capital,Equity,CC349,Standard posting — Share Capital,D,83892.34,GBP,V004,Metro Legal Advisors,INV-23267,r.kumar,cfo.office,17,SAP,Manual,N
JE-009212,ACME Corp,2023-01-17,2023-01-17,2023-01,2100,Accounts Payable,Liability,CC758,Standard posting — Accounts Payable,C,26380.9,USD,V008,Alliance Insurance,INV-21914,t.yamada,vp.controller,9,SAP,Import,N
JE-009213,BuildCo SA,2024-11-19,2024-11-19,2024-11,2100,Accounts Payable,Liability,CC543,Standard posting — Accounts Payable,D,59618.8,EUR,V008,Alliance Insurance,INV-13995,j.martin,cfo.office,13,SAP,Automated,N
JE-009214,TechFlow Inc,2024-10-05,2024-10-05,2024-10,6600,IT & Software,Expense,CC461,Standard posting — IT & Software,C,649.9,USD,V003,Premier Office Supply,INV-48067,m.okafor,mgr.accounting,9,Oracle,Automated,N
JE-009215,TechFlow Inc,2023-05-12,2023-01-20,2023-01,6600,IT & Software,Expense,CC551,IT services instalment 3/5,D,9500.0,USD,V006,NovaTech Services,INV-SPLIT-9889,j.martin,vp.controller,15,SAP,Manual,N
JE-009216,ACME Corp,2023-01-07,2023-01-07,2023-01,6700,Depreciation & Amortisation,Expense,CC542,Standard posting — Depreciation & Amortisation,C,160.9,USD,V010,Platinum Facilities,INV-81246,j.martin,director.finance,17,SAP,Manual,N
JE-009217,FinServ Partners,2024-01-02,2024-01-02,2024-01,3200,Retained Earnings,Equity,CC772,Standard posting — Retained Earnings,C,258401.93,EUR,V004,Metro Legal Advisors,INV-32218,l.dupont,director.finance,16,Import,Automated,N
JE-009218,TechFlow Inc,2023-10-28,2023-10-28,2023-10,6400,Marketing & Advertising,Expense,CC209,Standard posting — Marketing & Advertising,C,60689.58,USD,V010,Platinum Facilities,INV-64818,t.yamada,director.finance,16,SAP,Import,N
JE-009219,ACME Corp,2024-07-13,2024-07-13,2024-07,6500,Travel & Entertainment,Expense,CC714,Standard posting — Travel & Entertainment,D,501.64,USD,V010,Platinum Facilities,INV-83784,m.okafor,mgr.accounting,11,Import,Manual,N
JE-009220,BuildCo SA,2024-09-10,2024-09-10,2024-09,2300,Short-Term Borrowings,Liability,CC940,Standard posting — Short-Term Borrowings,D,551.5,USD,V006,NovaTech Services,INV-85269,j.martin,mgr.accounting,9,Oracle,Manual,N
JE-009221,ACME Corp,2023-07-11,2023-07-11,2023-07,1300,Inventories,Asset,CC142,Standard posting — Inventories,D,470388.04,USD,V006,NovaTech Services,INV-10185,p.garcia,mgr.accounting,12,Manual,Automated,N
JE-009222,ACME Corp,2024-02-02,2024-02-02,2024-02,6200,Rent & Occupancy,Expense,CC367,Standard posting — Rent & Occupancy,D,10505.09,CAD,V008,Alliance Insurance,INV-41644,a.silva,dir.treasury,9,SAP,Automated,N
JE-009223,Global Trade Ltd,2023-08-02,2023-08-02,2023-08,2100,Accounts Payable,Liability,CC208,Standard posting — Accounts Payable,D,100.77,USD,V001,Apex Consulting,INV-73803,l.dupont,dir.treasury,14,Manual,Automated,N
JE-009224,FinServ Partners,2024-07-30,2024-07-30,2024-07,6400,Marketing & Advertising,Expense,CC275,Standard posting — Marketing & Advertising,D,37210.35,USD,V007,Stellar Recruitment,INV-79099,t.yamada,cfo.office,12,SAP,Import,N
JE-009225,Global Trade Ltd,2024-04-29,2024-04-29,2024-04,5100,Cost of Goods Sold,Expense,CC919,Standard posting — Cost of Goods Sold,C,624.59,USD,V009,ClearView Analytics,INV-84169,j.martin,cfo.office,11,Oracle,Manual,N
JE-009226,Global Trade Ltd,2024-04-10,2024-04-10,2024-04,6800,Insurance,Expense,CC880,Standard posting — Insurance,D,12697.19,USD,V001,Apex Consulting,INV-65172,t.yamada,director.finance,12,Import,Manual,N
JE-009227,ACME Corp,2024-01-31,2024-01-31,2024-01,8100,Income Tax Expense,Expense,CC940,Standard posting — Income Tax Expense,C,10700.32,EUR,V006,NovaTech Services,INV-27165,t.yamada,mgr.accounting,13,Import,Automated,N
JE-009228,TechFlow Inc,2024-04-21,2024-04-21,2024-04,2400,Deferred Revenue,Liability,CC756,Standard posting — Deferred Revenue,C,40955.93,EUR,V001,Apex Consulting,INV-81348,j.martin,mgr.accounting,17,Oracle,Manual,N
JE-009229,TechFlow Inc,2024-09-20,2024-09-20,2024-09,4200,Revenue — Services,Revenue,CC753,Standard posting — Revenue — Services,C,235.64,USD,V010,Platinum Facilities,INV-96106,l.dupont,cfo.office,10,Manual,Import,N
JE-009230,ACME Corp,2023-04-16,2023-04-16,2023-04,6500,Travel & Entertainment,Expense,CC133,Standard posting — Travel & Entertainment,D,3116.63,USD,V010,Platinum Facilities,INV-70617,m.okafor,dir.treasury,10,Oracle,Manual,N
JE-009231,ACME Corp,2024-11-24,2024-11-24,2024-11,1500,Property Plant & Equipment,Asset,CC446,Standard posting — Property Plant & Equipment,D,41950.86,USD,V007,Stellar Recruitment,INV-41476,t.yamada,cfo.office,9,Oracle,Import,N
JE-009232,ACME Corp,2024-03-16,2024-03-16,2024-03,6300,Professional Fees,Expense,CC535,Standard posting — Professional Fees,D,5972.38,USD,V005,FastTrack Logistics,INV-24715,t.yamada,dir.treasury,13,SAP,Import,N
JE-009233,BuildCo SA,2024-06-07,2024-06-07,2024-06,4200,Revenue — Services,Revenue,CC241,Standard posting — Revenue — Services,C,402028.8,USD,V007,Stellar Recruitment,INV-73788,c.lambert,vp.controller,17,Oracle,Manual,N
JE-009234,FinServ Partners,2024-07-13,2024-07-13,2024-07,9100,Clearing / Suspense,Suspense,CC556,Standard posting — Clearing / Suspense,C,932.69,GBP,V001,Apex Consulting,INV-76479,t.yamada,dir.treasury,10,Manual,Manual,N
JE-009235,Global Trade Ltd,2024-08-06,2024-08-06,2024-08,4200,Revenue — Services,Revenue,CC176,Standard posting — Revenue — Services,C,388.68,USD,V002,Global IT Solutions,INV-89772,p.garcia,cfo.office,17,SAP,Manual,N
JE-009236,TechFlow Inc,2023-11-12,2023-11-12,2023-11,2100,Accounts Payable,Liability,CC272,Standard posting — Accounts Payable,D,2703.86,USD,V005,FastTrack Logistics,INV-92882,f.nkosi,director.finance,11,SAP,Manual,N
JE-009237,TechFlow Inc,2023-08-17,2023-08-17,2023-08,7100,Interest Income,Revenue,CC357,Standard posting — Interest Income,C,684.74,USD,V008,Alliance Insurance,INV-47480,p.garcia,director.finance,13,Concur,Automated,N
JE-009238,ACME Corp,2024-07-01,2024-07-01,2024-07,6500,Travel & Entertainment,Expense,CC966,Standard posting — Travel & Entertainment,D,73981.52,CHF,V006,NovaTech Services,INV-47834,l.dupont,mgr.accounting,11,SAP,Automated,N
JE-009239,ACME Corp,2023-03-09,2023-03-09,2023-03,9100,Clearing / Suspense,Suspense,CC990,Standard posting — Clearing / Suspense,D,186.72,GBP,V005,FastTrack Logistics,INV-52955,s.chen,dir.treasury,10,Oracle,Manual,N
JE-009240,BuildCo SA,2023-10-14,2023-10-14,2023-10,9200,Intercompany Receivable,Asset,CC250,Standard posting — Intercompany Receivable,C,6430.26,USD,V009,ClearView Analytics,INV-36887,c.lambert,dir.treasury,14,Manual,Manual,N
JE-009241,ACME Corp,2023-07-13,2023-06-27,2023-06,6500,Travel & Entertainment,Expense,CC747,Standard posting — Travel & Entertainment,C,2144.32,USD,V006,NovaTech Services,INV-60014,SYS_TEMP_01,SYS_TEMP_01,2,Manual,Manual,N
JE-009242,BuildCo SA,2023-06-09,2023-06-09,2023-06,5200,Direct Labour,Expense,CC906,Standard posting — Direct Labour,C,112.36,GBP,V009,ClearView Analytics,INV-26027,t.yamada,mgr.accounting,9,SAP,Automated,N
JE-009243,ACME Corp,2024-03-28,2024-03-28,2024-03,1400,Prepaid Expenses,Asset,CC370,Standard posting — Prepaid Expenses,C,413268.87,USD,V009,ClearView Analytics,INV-21995,l.dupont,dir.treasury,8,Import,Manual,N
JE-009244,Global Trade Ltd,2024-02-04,2024-02-04,2024-02,6600,IT & Software,Expense,CC173,Standard posting — IT & Software,D,104.17,USD,V010,Platinum Facilities,INV-25960,a.silva,vp.controller,12,Oracle,Automated,N
JE-009245,TechFlow Inc,2023-10-17,2023-10-17,2023-10,4200,Revenue — Services,Revenue,CC778,Standard posting — Revenue — Services,C,165303.27,USD,V003,Premier Office Supply,INV-68681,a.silva,mgr.accounting,14,Oracle,Automated,N
JE-009246,BuildCo SA,2023-02-02,2023-02-02,2023-02,2100,Accounts Payable,Liability,CC768,Standard posting — Accounts Payable,D,1103.69,GBP,V001,Apex Consulting,INV-50859,j.martin,director.finance,13,Import,Import,N
JE-009247,FinServ Partners,2024-06-24,2024-06-24,2024-06,3200,Retained Earnings,Equity,CC635,Standard posting — Retained Earnings,C,46968.57,CHF,V001,Apex Consulting,INV-73072,l.dupont,cfo.office,10,SAP,Import,N
JE-009248,FinServ Partners,2023-03-04,2023-03-04,2023-03,7200,Interest Expense,Expense,CC585,Standard posting — Interest Expense,C,94622.43,CHF,V001,Apex Consulting,INV-41404,m.okafor,director.finance,15,SAP,Automated,N
JE-009249,BuildCo SA,2023-11-15,2023-11-15,2023-11,6200,Rent & Occupancy,Expense,CC763,Standard posting — Rent & Occupancy,D,201346.64,EUR,V004,Metro Legal Advisors,INV-20305,c.lambert,cfo.office,13,Manual,Automated,N
JE-009250,TechFlow Inc,2023-02-05,2023-02-05,2023-02,6500,Travel & Entertainment,Expense,CC439,Standard posting — Travel & Entertainment,C,289041.54,USD,V007,Stellar Recruitment,INV-74327,l.dupont,mgr.accounting,13,SAP,Manual,N
JE-009251,BuildCo SA,2024-07-12,2024-07-12,2024-07,2400,Deferred Revenue,Liability,CC923,Standard posting — Deferred Revenue,D,1596.82,CAD,V001,Apex Consulting,INV-31271,l.dupont,cfo.office,14,SAP,Import,N
JE-009252,FinServ Partners,2024-09-28,2024-09-28,2024-09,4200,Revenue — Services,Revenue,CC816,Standard posting — Revenue — Services,D,5378.2,GBP,V001,Apex Consulting,INV-35733,c.lambert,vp.controller,11,SAP,Automated,N
JE-009253,ACME Corp,2024-04-15,2024-04-15,2024-04,6800,Insurance,Expense,CC497,Standard posting — Insurance,D,13055.56,USD,V010,Platinum Facilities,INV-54150,a.silva,dir.treasury,15,Concur,Reversal,N
JE-009254,FinServ Partners,2023-11-29,2023-11-29,2023-11,8100,Income Tax Expense,Expense,CC464,Standard posting — Income Tax Expense,C,197.73,USD,V009,ClearView Analytics,INV-50484,a.silva,vp.controller,15,Oracle,Automated,N
JE-009255,TechFlow Inc,2024-06-13,2024-06-13,2024-06,2400,Deferred Revenue,Liability,CC628,Standard posting — Deferred Revenue,C,4652.02,USD,V007,Stellar Recruitment,INV-55224,p.garcia,mgr.accounting,9,Import,Automated,N
JE-009256,BuildCo SA,2023-06-21,2023-06-21,2023-06,7100,Interest Income,Revenue,CC107,Standard posting — Interest Income,D,1842.26,USD,V009,ClearView Analytics,INV-92511,m.okafor,mgr.accounting,15,Manual,Automated,N
JE-009257,FinServ Partners,2024-03-19,2024-03-19,2024-03,6400,Marketing & Advertising,Expense,CC282,Standard posting — Marketing & Advertising,C,378731.78,USD,V007,Stellar Recruitment,INV-80290,f.nkosi,mgr.accounting,15,SAP,Manual,N
JE-009258,TechFlow Inc,2024-05-14,2024-05-14,2024-05,8100,Income Tax Expense,Expense,CC176,Standard posting — Income Tax Expense,C,455678.65,EUR,V006,NovaTech Services,INV-11417,s.chen,mgr.accounting,12,Manual,Automated,N
JE-009259,BuildCo SA,2023-01-02,2023-01-02,2023-01,7200,Interest Expense,Expense,CC710,Standard posting — Interest Expense,C,5678.78,USD,V004,Metro Legal Advisors,INV-86475,p.garcia,director.finance,13,Manual,Automated,N
JE-009260,FinServ Partners,2023-03-10,2023-03-10,2023-03,6500,Travel & Entertainment,Expense,CC965,Vendor payment — expense reimbursement,D,9878.15,USD,V006,NovaTech Services,INV-95493,m.okafor,dir.treasury,11,Import,Manual,N
JE-009261,FinServ Partners,2024-04-15,2024-04-15,2024-04,2300,Short-Term Borrowings,Liability,CC297,Standard posting — Short-Term Borrowings,D,6844.47,USD,V002,Global IT Solutions,INV-94927,m.okafor,director.finance,15,Oracle,Manual,N
JE-009262,ACME Corp,2023-07-13,2023-07-13,2023-07,7100,Interest Income,Revenue,CC134,Standard posting — Interest Income,C,129.8,GBP,V007,Stellar Recruitment,INV-24720,s.chen,mgr.accounting,9,Oracle,Automated,N
JE-009263,BuildCo SA,2024-11-17,2024-11-17,2024-11,2200,Accrued Liabilities,Liability,CC428,Standard posting — Accrued Liabilities,C,361.04,EUR,V005,FastTrack Logistics,INV-53308,t.yamada,mgr.accounting,11,SAP,Import,N
JE-009264,ACME Corp,2024-01-11,2024-01-11,2024-01,3200,Retained Earnings,Equity,CC550,Standard posting — Retained Earnings,C,1323.12,GBP,V005,FastTrack Logistics,INV-11999,j.martin,cfo.office,14,Import,Import,N
JE-009265,TechFlow Inc,2024-12-05,2024-12-05,2024-12,6800,Insurance,Expense,CC877,Standard posting — Insurance,C,160986.3,EUR,V006,NovaTech Services,INV-60976,a.silva,cfo.office,14,SAP,Automated,N
JE-009266,FinServ Partners,2023-04-11,2023-04-11,2023-04,1200,Accounts Receivable,Asset,CC756,Standard posting — Accounts Receivable,D,106.81,EUR,V002,Global IT Solutions,INV-13391,r.kumar,mgr.accounting,12,Oracle,Automated,N
JE-009267,TechFlow Inc,2024-07-02,2024-07-02,2024-07,4100,Revenue — Products,Revenue,CC908,Standard posting — Revenue — Products,C,15402.75,USD,V005,FastTrack Logistics,INV-34272,r.kumar,vp.controller,8,SAP,Manual,N
JE-009268,FinServ Partners,2023-01-17,2023-01-17,2023-01,1500,Property Plant & Equipment,Asset,CC932,Standard posting — Property Plant & Equipment,C,355008.04,USD,V006,NovaTech Services,INV-60890,c.lambert,mgr.accounting,8,SAP,Import,N
JE-009269,Global Trade Ltd,2024-02-03,2024-02-03,2024-02,1100,Cash & Cash Equivalents,Asset,CC134,Standard posting — Cash & Cash Equivalents,C,540.45,USD,V010,Platinum Facilities,INV-56494,l.dupont,mgr.accounting,13,Import,Manual,N
JE-009270,BuildCo SA,2024-11-29,2024-11-29,2024-11,9300,Intercompany Payable,Liability,CC677,Standard posting — Intercompany Payable,D,436914.71,USD,V008,Alliance Insurance,INV-35284,r.kumar,dir.treasury,8,Import,Import,N
JE-009271,BuildCo SA,2023-05-15,2023-05-15,2023-05,1200,Accounts Receivable,Asset,CC402,Standard posting — Accounts Receivable,D,3509.08,EUR,V008,Alliance Insurance,INV-25532,p.garcia,director.finance,15,SAP,Import,N
JE-009272,FinServ Partners,2024-04-19,2024-04-19,2024-04,2400,Deferred Revenue,Liability,CC873,Standard posting — Deferred Revenue,D,115.51,USD,V008,Alliance Insurance,INV-46892,m.okafor,mgr.accounting,12,SAP,Automated,N
